Hash,author,KC-Tags,MF-Tags,AM-Tags
580c1eebacf9c11020d37e022f61d24347223391,Bruno Dilly,[('Added' | 'Menu') | ('Added' | 'Feature') | ('Added' | 'Depends') | ('New' | 'Default')],[('Added' | 'Mapping') | ('Added' | 'build')],['changeAsset' | 'addAsset']
0e67c99fc192e1a17d06bc2130ae8e8ccc55f85a,Anselmo L. S. Melo,no-tag-changed,[('Remove' | 'build') | ('Remove' | 'ifdef')],['removeAsset']
a6aa039af0cc900f8ca037c75e751831ddeb73b5,Murilo Belluzzo,no-tag-changed,[('Added' | 'Mapping')],['changeAsset' | 'addAsset']
e96754052e230c60fed2d79d8dbd8cec76b5f3cb,Bruno Dilly,no-tag-changed,[('Added' | 'build')],['changeAsset']
e8eb3bd39909a9610d8cd7e8c711f1125c8f40dd,Bruno Dilly,no-tag-changed,[('Modify' | 'build')],['changeAsset']
40cd0c4483b55c74eef649f8c7537c62a52ecc31,Gustavo Lima Chaves,no-tag-changed,no-tag-changed,['changeAsset' | 'addAsset']
e538eac055eb773ea9b1503580271038cf5d0ac5,Gustavo Lima Chaves,no-tag-changed,[('Modify' | 'Mapping')],['changeAsset' | 'addAsset']
4c792c7237bc2799bb53d6566b466a35f34dc553,Ederson de Souza,[('Added' | 'Feature') | ('New' | 'Depends') | ('New' | 'Default') | ('Modify' | 'Depends')],[('Added' | 'Mapping') | ('Added' | 'build') | ('Remove' | 'build') | ('Modify' | 'build')],['changeAsset']
3128fbeba93c3fc6cf91e034bdb99cdf274a577f,Ederson de Souza,[('New' | 'Depends') | ('New' | 'Default') | ('Added' | 'Feature') | ('Added' | 'Depends')],[('Added' | 'build') | ('Added' | 'Mapping') | ('Remove' | 'build') | ('Modify' | 'build')],['changeAsset']
029e354e7f36397612c2a41a5326fb14a3da993e,Ederson de Souza,[('Added' | 'Feature') | ('New' | 'Depends') | ('New' | 'Default') | ('Added' | 'Depends')],[('Added' | 'Mapping') | ('Added' | 'build')],['addAsset' | 'changeAsset']
c28fdf680e02af4cfd0700113e7fd7c76ea77e02,Ederson de Souza,no-tag-changed,[('Added' | 'Mapping')],['addAsset' | 'changeAsset']
54d89b308ed4950d369939782659698ab2fe64c8,Ederson de Souza,no-tag-changed,no-tag-changed,['addAsset' | 'changeAsset']
162b5cb3f82ed8ad4eabc04c6d5c4fc729277e75,Leandro Dorileo,no-tag-changed,[('Added' | 'build') | ('Added' | 'ifdef') | ('Modify' | 'build')],['changeAsset']
dda987e9f63c38dc45e415bcaa02adbcf282a477,Leandro Dorileo,[('Remove' | 'Depends')],no-tag-changed,['changeAsset']
45548bc2725591c931b22b29fc9fe0686bd04765,Iván Briano,no-tag-changed,[('Added' | 'build')],['changeAsset' | 'addAsset']
ce390eee8bcf30caf4b185c193f221feb17a9243,Iván Briano,[('Added' | 'Depends')],[('Remove' | 'Mapping')],['changeAsset']
e2babec75008bd793362fea3313cad0b4193ecc6,Iván Briano,no-tag-changed,[('Modify' | 'build')],no-tag-changed
d5243f9c58a02e10581374abe1d48c72e8b0e971,Iván Briano,no-tag-changed,[('Remove' | 'Mapping')],['changeAsset']
57bca65455fb1ff54218adbe8483a0a9caeabb9e,Iván Briano,no-tag-changed,[('Remove' | 'build')],['changeAsset']
ed598366d2ac24a950a43c798b5b078191667cf5,Iván Briano,no-tag-changed,[('Modify' | 'build')],no-tag-changed
6f30da6ae15455286fbaf3284dda8ffd2cfebbca,Leandro Dorileo,no-tag-changed,[('Added' | 'build')],no-tag-changed
79fb5e70ccd8c6f90272ff95611a17cf3fa1b458,Bruno Dilly,no-tag-changed,[('Added' | 'build') | ('Modify' | 'Mapping')],['changeAsset' | 'addAsset']
d9373c7cebbec1250030da6bb48fd43b33140d86,Bruno Dilly,no-tag-changed,[('Added' | 'build') | ('Modify' | 'Mapping')],['addAsset' | 'changeAsset']
8c09e32d21987e71365e90f6dd45221e9366d836,Bruno Dilly,no-tag-changed,no-tag-changed,['changeAsset' | 'addAsset']
3c0a1e27741600df9c57b0a76aff852221f02193,Leandro Dorileo,no-tag-changed,[('Remove' | 'build') | ('Modify' | 'build')],no-tag-changed
7299e3456e4423d667aa0fd2f089293810a35a52,Gustavo Sverzut Barbieri,[('Modify' | 'Feature') | ('Modify' | 'Depends') | ('Modify' | 'Default')],no-tag-changed,no-tag-changed
44f4aa11479d7c3b148ac2bb913b5f89870fe72f,Gustavo Sverzut Barbieri,[('Added' | 'Depends') | ('Modify' | 'Default')],[('Added' | 'build') | ('Added' | 'ifdef') | ('Modify' | 'build')],['changeAsset']
8c7a21484c63413f2810b67f40564e0aa12ee35b,Guilherme Iscaro de Godoy,no-tag-changed,no-tag-changed,['changeAsset' | 'addAsset']
26a40ae3246b4ff733f19692716f6b2efe63ab88,Murilo Belluzzo,[('Modify' | 'Menu') | ('Modify' | 'Feature') | 'changeAsset'],[('Added' | 'Mapping') | ('Added' | 'build')],['changeAsset']
f302adf430197c6c71a4360140fb2ccc3fc563ad,Leandro Pereira,[('Added' | 'Depends')],[('Added' | 'build') | ('Added' | 'Mapping') | ('Modify' | 'build')],['changeAsset' | 'addAsset']
1d899fd453efdf32d89aecd234d660b2e771894f,Otavio Pontes,no-tag-changed,no-tag-changed,['changeAsset' | 'addAsset']
4d014c550390a75ba9f60ac6a9dbf0aea3d3d100,Guilherme Iscaro de Godoy,[('Added' | 'Feature') | ('New' | 'Default')],[('Added' | 'Mapping')],['changeAsset' | 'addAsset']
387956d6f1ff2a9a9025a8e6f4dad9f883773618,Guilherme Iscaro de Godoy,no-tag-changed,[('Added' | 'build')],['addAsset' | 'changeAsset']
2d93ea09f4c732eee3ffb8bf3587af0563b63417,Bruno Dilly,no-tag-changed,no-tag-changed,['changeAsset' | 'addAsset']
8c73c7bb127f06b2de5c9da429244051728c472d,Iván Briano,no-tag-changed,[('Modify' | 'build')],['changeAsset']
0f0e937ea5c5171be681b5b7787cbabc083d523a,Ederson de Souza,no-tag-changed,no-tag-changed,['addAsset' | 'changeAsset']
86521e201c155577f4e42e5c09a3842bbf36393c,Gustavo Sverzut Barbieri,no-tag-changed,no-tag-changed,['changeAsset' | 'addAsset']
ddeba561268f95bb1334ba2508a689a087401dd2,Gustavo Sverzut Barbieri,[('Added' | 'Menu') | ('Added' | 'Feature') | ('New' | 'Depends') | ('New' | 'Default')],[('Added' | 'Mapping') | ('Added' | 'build')],['addAsset']
e0daf73ea72857126873dcc19a45b598fea10f5d,Gustavo Sverzut Barbieri,no-tag-changed,[('Added' | 'Mapping') | ('Modify' | 'Mapping')],no-tag-changed
71a973bdc412be5ecf77bec5dfdd89da8f1fa478,Gustavo Sverzut Barbieri,no-tag-changed,no-tag-changed,['changeAsset' | 'addAsset']
c55cf78198540e8d9b0916f7cab9ff26c5c912e6,Otavio Pontes,no-tag-changed,no-tag-changed,['changeAsset' | 'addAsset']
dd2353ba2326d58c462bfcdaeb2ee66d20850fa5,Leandro Dorileo,no-tag-changed,[('Modify' | 'build') | ('Remove' | 'build')],no-tag-changed
b88a278960144fcdfc170d8729920f38f7c8cbdf,Gustavo Sverzut Barbieri,no-tag-changed,no-tag-changed,['changeAsset' | 'addAsset']
0c11b353b8e8a33a89c2ff6e4e7d412a78ecdec6,Flavio Ceolin,no-tag-changed,no-tag-changed,['changeAsset' | 'addAsset']
526ef783f0475671bd023ef06dae8604e7cfb974,Gustavo Sverzut Barbieri,[('Added' | 'Menu') | ('Added' | 'Feature') | ('New' | 'Depends') | ('Added' | 'Default') | ('Added' | 'Depends') | ('New' | 'Select') | ('New' | 'Default') | ('Added' | 'Select')],[('Added' | 'build') | ('Added' | 'Mapping')],['changeAsset' | 'addAsset']
4480631b680a6fe026975acccadeac3166bded18,Gustavo Sverzut Barbieri,no-tag-changed,[('Added' | 'Mapping') | ('Modify' | 'Mapping')],['addAsset']
e87fc24284f65b725a4c8251f3eff656400068b7,Guilherme Iscaro de Godoy,no-tag-changed,no-tag-changed,['changeAsset' | 'addAsset']
40ffeae62f591ef49d70e95a880e349bc8413cd9,Guilherme Iscaro de Godoy,no-tag-changed,[('Remove' | 'Mapping') | ('Modify' | 'Mapping')],no-tag-changed
edbd55219631e3a0a25313975dd5af67030dbfeb,Gustavo Sverzut Barbieri,[('Added' | 'Feature') | ('Added' | 'Select')],[('Added' | 'Mapping') | ('Added' | 'build')],['addAsset' | 'changeAsset']
991a57864ab0a9b9a11fc20b52e0bcefaadd076d,Gustavo Lima Chaves,no-tag-changed,[('Added' | 'build')],['addAsset' | 'changeAsset']
e05849f3d2f93bb9de992afc8f07e14015b88baf,Otavio Pontes,no-tag-changed,no-tag-changed,['changeAsset' | 'addAsset']
23c3a2dd67236054722842289e1704633fdc29f5,Iván Briano,[('Added' | 'Default')],no-tag-changed,no-tag-changed
3aaecc23b5bc9d8b5cdd050f02da892c828ccc96,Ricardo de Almeida Gonzaga,no-tag-changed,no-tag-changed,['changeAsset']
bc246ba17ce2b0fb512320979b136c11bc13b736,Luiz Ywata,no-tag-changed,[('Added' | 'build')],['addAsset']
0b894e1711ebc044c22a7b3dadb8d7bf340c9217,Luiz Ywata,no-tag-changed,[('Modify' | 'build')],['changeAsset' | 'addAsset']
8b57df50cdb41d5bb783beb2846091ebabbb383f,Otavio Pontes,no-tag-changed,no-tag-changed,['changeAsset' | 'addAsset']
cb311653150ed75f1f3d6232151374fbd653f854,Otavio Pontes,no-tag-changed,no-tag-changed,['changeAsset' | 'addAsset']
ed93a6f8d1d572f1e67da78651be268758f93631,Gustavo Lima Chaves,no-tag-changed,no-tag-changed,['changeAsset' | 'addAsset']
4be682470ec4bf26fe254dc40c73aea1ad48e424,Guilherme Iscaro de Godoy,no-tag-changed,[('Added' | 'Mapping') | ('Added' | 'build')],no-tag-changed
0100c3a3fe8030b8a4d2c8d21145c95902f260a5,Guilherme Iscaro de Godoy,no-tag-changed,no-tag-changed,['changeAsset' | 'addAsset']
13aa56c3c5a1752b6ea60fdc1a0a1effe7d65175,Leandro Dorileo,[('New' | 'Depends')],no-tag-changed,no-tag-changed
4bb39584ca389f03e9191e65fa291c303b224360,Leandro Dorileo,[('New' | 'Depends')],no-tag-changed,no-tag-changed
fb5d1ffa0fe4b33f70688911aab8bfa9d5a15896,Otavio Pontes,[('Modify' | 'Depends')],no-tag-changed,no-tag-changed
68bc39d34c7946f2e0a92151e558fc198c2915f0,Bruno Dilly,no-tag-changed,no-tag-changed,['changeAsset' | 'addAsset']
d243cd35c44a4dd71fda02223c5db0efb8b17e96,Bruno Dilly,[('Added' | 'Depends')],[('Added' | 'Mapping') | ('Added' | 'build')],['changeAsset']
817424189358ecdc6a832f5436af41622e51b56c,Murilo Belluzzo,no-tag-changed,[('Added' | 'build')],['changeAsset']
cd45732458f9746fbb8018d91c70fd3101876e7d,Ederson de Souza,no-tag-changed,[('Added' | 'Mapping') | ('Modify' | 'Mapping')],no-tag-changed
1706028582f22fc62af916dc0da36279ca2f9277,Iván Briano,no-tag-changed,[('Added' | 'build') | ('Modify' | 'build')],no-tag-changed
0709be9f3b6efa607bf72ae153e11adedd697c4a,Bruno Dilly,[('Added' | 'Default')],no-tag-changed,no-tag-changed
647d8663444ccec36711c2f1cbe4439590ef5acc,Iván Briano,[('Added' | 'Feature') | ('Added' | 'Depends') | ('New' | 'Select')],no-tag-changed,['changeAsset']
cab890170831a1f7f76d4070b9b41f1409b9647d,Iván Briano,[('Added' | 'Select')],[('Added' | 'Mapping') | ('Added' | 'build')],['addAsset']
c05868591c88711f924e12020630b3bebf0dd15f,Gustavo Lima Chaves,no-tag-changed,[('Modify' | 'build')],no-tag-changed
e2201c94e28b56f16cffb0548656d452ef794812,Gustavo Lima Chaves,no-tag-changed,[('Modify' | 'build') | ('Added' | 'build')],['changeAsset']
3aefa47811a4f605cde941690992454218f6f10c,Gustavo Lima Chaves,no-tag-changed,no-tag-changed,['changeAsset' | 'addAsset']
8c95fc0cf6743aaac0af28efb0f957e1fbeacf83,Leandro Pereira,no-tag-changed,[('Added' | 'build') | ('Modify' | 'build')],['changeAsset' | 'addAsset']
9846ee415e8602f68e70dae69548eef2c481618d,Leandro Pereira,[('Added' | 'Feature') | ('New' | 'Default') | ('New' | 'Depends')],[('Added' | 'Mapping') | ('Added' | 'build')],['changeAsset' | 'addAsset']
c5b3a20dc97bcb37eb0406249719dd5454963241,Leandro Pereira,no-tag-changed,[('Added' | 'build') | ('Modify' | 'build')],['changeAsset' | 'addAsset']
1b86e881acbe83e77e01aab049272524d838215b,Leandro Pereira,no-tag-changed,[('Remove' | 'build')],['changeAsset']
03a863699a65700863569d81a6ede4fdc544b60e,Bruno Dilly,no-tag-changed,[('Added' | 'build') | ('Modify' | 'build')],['changeAsset']
165d3deb5570a4b2a57f1b8c584a42f934357f17,Bruno Dilly,no-tag-changed,no-tag-changed,['changeAsset' | 'addAsset']
223cb7fb2354ee208882db97306ed44a7277fd7f,Iván Briano,no-tag-changed,[('Added' | 'build') | ('Modify' | 'ifdef') | ('Modify' | 'build')],no-tag-changed
12f6df817271fc15761cf4a367f4f0c054361148,Iván Briano,[('New' | 'Select') | ('Added' | 'Feature') | ('New' | 'Default')],no-tag-changed,['changeAsset']
35457813e4b7bc6fbcac132af9e34a93dcb829f9,Otavio Pontes,[('Added' | 'Feature') | ('Added' | 'Depends') | ('New' | 'Default')],[('Added' | 'Mapping') | ('Added' | 'build')],['removeAsset' | 'addAsset' | 'changeAsset']
9fb91baaa3ff0a6dcbdee6707c66c9820cefa89d,Gustavo Lima Chaves,no-tag-changed,no-tag-changed,['changeAsset' | 'addAsset']
401c92b6c452ba4c0ecd0dd75a5109ffcd9d2814,Guilherme Iscaro de Godoy,[('Added' | 'Feature') | ('New' | 'Depends') | ('New' | 'Default')],[('Added' | 'Mapping')],['changeAsset' | 'addAsset']
1d3b9724d4402fb87be3de2a579a3984222413da,Guilherme Iscaro de Godoy,no-tag-changed,no-tag-changed,['changeAsset' | 'addAsset']
28c8bc229b8dd3f358b174cb2e5f14bf7780ef04,Otavio Pontes,no-tag-changed,no-tag-changed,['changeAsset' | 'addAsset']
2abe7e967828a33d0c3e26f2ca4915c115fb2d31,Guilherme Iscaro de Godoy,no-tag-changed,[('Modify' | 'build')],['changeAsset']
f3c689dec9deaf10521b985ae44120846b91937e,Gustavo Lima Chaves,no-tag-changed,[('Modify' | 'ifdef') | ('Modify' | 'build') | ('Modify' | 'Mapping') | ('Added' | 'Mapping') | ('Remove' | 'build')],['changeAsset']
ef8b89bfdd312af3b449778bdabc33af3424ef69,Guilherme Iscaro de Godoy,no-tag-changed,no-tag-changed,['changeAsset' | 'addAsset']
ccd3dfbe28fd9e50ceeb15895bca3da993ea558f,Bruno Dilly,[('Added' | 'Menu') | ('Added' | 'Feature') | ('Added' | 'Depends') | ('New' | 'Default')],[('Added' | 'Mapping') | ('Added' | 'build')],['changeAsset']
ed7c2e269e330228c413be554482744c426e0347,Gustavo Lima Chaves,no-tag-changed,no-tag-changed,['changeAsset' | 'addAsset']
7b477f55ff4949fd71b0dcd3d00c9e34de2c65ae,Iván Briano,no-tag-changed,[('Modify' | 'build')],no-tag-changed
5590e726f1c5a66fc8ff64f3918ae49dbe01cd65,Bruno Dilly,[('Added' | 'Feature') | ('New' | 'Default')],[('Added' | 'Mapping') | ('Added' | 'build')],['addAsset']
b920bef1f265ea6b92f30e0b68e0cfbe80936c00,Flavio Ceolin,no-tag-changed,[('Added' | 'Mapping') | ('Added' | 'build')],no-tag-changed
59fbd0ab54c9885ae4656f704f5a24f897c64eb7,Flavio Ceolin,no-tag-changed,[('Modify' | 'Mapping')],no-tag-changed
27283f69ace3ea1c8ae2ddb8beca86f43f5e80b9,Murilo Belluzzo,no-tag-changed,[('Modify' | 'build')],['changeAsset']
6d951246521e866f764eedc3bbc394e3433a7f44,Rodrigo Chiossi,no-tag-changed,[('Added' | 'Mapping') | ('Added' | 'build')],['addAsset']
09c63664bbd43824216a83fa2bda65e9b30007ac,Bruno Dilly,no-tag-changed,[('Added' | 'build')],['changeAsset']
596544b1f0b5acb28a8c9faccd3d4f318701a8b3,Bruno Dilly,no-tag-changed,[('Modify' | 'build')],no-tag-changed
f8c49688a6f64f46df77c601f4f29d3e6ea8561d,Bruno Dilly,no-tag-changed,[('Added' | 'build')],no-tag-changed
9a92041f2dfd691985e50cea98d0cb47c1353379,Bruno Dilly,no-tag-changed,[('Modify' | 'build')],no-tag-changed
35be3e123806f74dd76adde14ad7dab557659226,Murilo Belluzzo,no-tag-changed,[('Added' | 'build') | ('Modify' | 'build')],no-tag-changed
372faa60df731cbf2d3f288d75c13693f7c26f54,Leandro Pereira,no-tag-changed,no-tag-changed,['changeAsset' | 'addAsset']
1570a568171447c303f255977ad15592d3fd5d8d,Bruno Dilly,[('Modify' | 'Default') | ('Modify' | 'Depends')],no-tag-changed,no-tag-changed
d40b91d86586c45843bbdfd5824534d9d273b6f4,Bruno Dilly,no-tag-changed,[('Modify' | 'build')],no-tag-changed
7a0795432fcfd0e4917fc5f4a236204ef8e23d3d,Ederson de Souza,[('Added' | 'Menu') | ('New' | 'Default') | ('Added' | 'Feature') | ('Added' | 'Depends') | ('Added' | 'Default') | ('New' | 'Depends')],[('Added' | 'build') | ('Added' | 'Mapping') | ('Modify' | 'build') | ('Added' | 'ifdef')],['changeAsset' | 'addAsset']
3556363e0f61dd4ec54f808880d9e1f2ad6defb3,Ederson de Souza,[('Added' | 'Feature') | ('Added' | 'Depends') | ('New' | 'Default')],[('Added' | 'Mapping')],['addAsset']
071d54353463e766b4833ad1c2a0cf3690829a79,Guilherme Iscaro de Godoy,no-tag-changed,no-tag-changed,['changeAsset' | 'addAsset']
d67352ee7bc89a7b1c5f1199bcd415cd7553bd0e,Guilherme Iscaro de Godoy,no-tag-changed,[('Modify' | 'build') | ('Added' | 'build') | ('Added' | 'ifdef')],['changeAsset']
3172bee5d9d3c9d328efa41b1d3f5c6c5243c6c4,Bruno Dilly,no-tag-changed,[('Added' | 'build') | ('Remove' | 'build')],no-tag-changed
2de410c781e9ac5bf2415480f76c9ad7b85be0d1,Guilherme Iscaro de Godoy,no-tag-changed,[('Added' | 'Mapping')],['changeAsset' | 'addAsset']
5f5efc197da6366f50873c0c447ee3a386a83966,Otavio Pontes,no-tag-changed,[('Remove' | 'build')],['changeAsset' | 'addAsset']
c52c778a0277e4703feb7e55de9ca5a3a23dadd5,Flavio Ceolin,[('Added' | 'Depends')],no-tag-changed,no-tag-changed
a6af73d7f165b1779f7408f892839a4f9acfee59,Gustavo Lima Chaves,no-tag-changed,[('Modify' | 'build')],no-tag-changed
3acfc4c35355bab8211aa3bc0d6c42f4a728196f,Gustavo Lima Chaves,no-tag-changed,[('Added' | 'Mapping') | ('Modify' | 'Mapping')],['changeAsset' | 'addAsset']
cca042264ddc2eaa1e783faa947bbed20ab3ad91,Guilherme Iscaro de Godoy,no-tag-changed,[('Added' | 'Mapping')],['changeAsset' | 'addAsset']
b527749fcc2779cdd26fb472dfaca0a7c0444ad5,Guilherme Iscaro de Godoy,no-tag-changed,[('Added' | 'build') | ('Modify' | 'build')],['changeAsset']
1ae2dd3383329ef669e17a5e371a5b925a7a40bf,Flavio Ceolin,[('Added' | 'Menu') | ('Added' | 'Feature') | ('New' | 'Depends') | ('New' | 'Default')],[('Added' | 'Mapping')],['addAsset']
7fd601987e977e777ba1c0cace2c666dff26d913,Guilherme Iscaro de Godoy,no-tag-changed,[('Added' | 'Mapping')],['changeAsset' | 'addAsset']
35307101451d769391bb33869f6bb5f97753ce0b,Flavio Ceolin,no-tag-changed,[('Modify' | 'build')],no-tag-changed
65c5bbc521deb0e8255d16d5414f2d1cbd95d3fe,Leandro Dorileo,no-tag-changed,[('Modify' | 'build')],no-tag-changed
8215701730a62cb0346e7cd77acac5d20b336586,Luiz Ywata,no-tag-changed,[('Added' | 'build')],['addAsset']
9e71d503d73ae369cb55aa2d8e72a10ab073cd98,Luiz Ywata,no-tag-changed,no-tag-changed,['addAsset' | 'changeAsset']
7edb9d26bf95c447f42247b4f3e3c350a7968991,Bruno Dilly,[('Added' | 'Feature') | ('Added' | 'Depends') | ('New' | 'Default')],[('Added' | 'Mapping')],['addAsset']
2467f6e49fcc524f8f7213ebf3fe9066367e1f7c,Iván Briano,no-tag-changed,[('Added' | 'build') | ('Modify' | 'build')],no-tag-changed
e689a223a8ffdd0bf2dfd4557275b704b40645d4,Gustavo Sverzut Barbieri,[('Added' | 'Feature') | ('New' | 'Default')],[('Added' | 'Mapping')],['changeAsset' | 'addAsset']
2cf672ae0cc53ee5b04829d6e44ca8c250c8f30d,Ederson de Souza,[('Modify' | 'Depends')],no-tag-changed,no-tag-changed
8681c5f6260f5d832eab79ba6237e35ebf1f5318,Otavio Pontes,no-tag-changed,[('Added' | 'Mapping') | ('Modify' | 'Mapping')],['addAsset']
146fb5682895cb723fa51ea4bb2d14ea1867835f,Iván Briano,no-tag-changed,no-tag-changed,['changeAsset' | 'addAsset']
fcfd87e4d32c0d455b88a4194fd51e5945131c16,Flavio Ceolin,no-tag-changed,[('Added' | 'build') | ('Modify' | 'build')],['addAsset']
3afd24e6eba488cef1a38d2fb356f19c562e6f0d,Flavio Ceolin,no-tag-changed,[('Added' | 'build') | ('Added' | 'Mapping')],['changeAsset' | 'addAsset']
f9d0efebcb58d5cb2ca52616c1dc7d94768eeaf1,Thiago Macieira,no-tag-changed,[('Modify' | 'build')],no-tag-changed
4abd906e6fcf6905ca8301556a0a830167667d7e,Thiago Macieira,no-tag-changed,[('Added' | 'ifdef') | ('Added' | 'build') | ('Modify' | 'build')],['changeAsset']
9f60a08b67bbbc85b2d49c93f5af68bded453fd7,Thiago Macieira,no-tag-changed,[('Modify' | 'build')],no-tag-changed
206f6c23138451d3431e8c41ba1fe3028009c297,Gustavo Sverzut Barbieri,no-tag-changed,[('Modify' | 'build')],no-tag-changed
b4abd4fa77596ecde5946889a1fdd07138ced7b4,Flavio Ceolin,[('Modify' | 'Depends')],no-tag-changed,no-tag-changed
c69d92a8b02b4fd592070bd59f98752eee7f71ad,Flavio Ceolin,no-tag-changed,[('Modify' | 'build')],no-tag-changed
4ee0924d7aac22ceb0d21cf577f5980627deb593,Flavio Ceolin,no-tag-changed,[('Added' | 'build')],['changeAsset']
bc1382fe7b5d01f5928dcfbd9d380411e3a1685f,Flavio Ceolin,no-tag-changed,[('Modify' | 'build')],no-tag-changed
a158685409e3f4000bae0d6d94fcb8aae2490d95,Guilherme Iscaro de Godoy,no-tag-changed,[('Added' | 'ifdef') | ('Added' | 'build')],['changeAsset']
bfce4f90c987acbbe67fe08d94377465f9ddcc13,Otavio Pontes,[('Added' | 'Menu') | ('Added' | 'Depends')],[('Modify' | 'Mapping')],no-tag-changed
7c596a4bccd16c84e66422b6f81e7575bb3f866a,Otavio Pontes,[('Added' | 'Depends')],no-tag-changed,no-tag-changed
5f94256d01c71497f9aa59d64d58930a2eacac51,Flavio Ceolin,no-tag-changed,[('Remove' | 'build')],no-tag-changed
b1710556f1e2d68b87f32e789077682599d14012,Bruno Dilly,no-tag-changed,no-tag-changed,['changeAsset' | 'addAsset']
0398dfd36745579d146c5917df1bfad0bacd5798,Bruno Dilly,no-tag-changed,no-tag-changed,['removeAsset' | 'changeAsset']
5faeaa8d19579229298541e4ab3d3d84c7309aa0,Guilherme Iscaro de Godoy,no-tag-changed,[('Modify' | 'build')],['changeAsset']
d60d585fddb3a01469f9bc8d6f84f5cbf0712f60,Guilherme Iscaro de Godoy,no-tag-changed,[('Modify' | 'build') | ('Added' | 'build')],['changeAsset' | 'addAsset']
788906cfd47110ed20cb71e15a0728c0867affb7,Bruno Dilly,no-tag-changed,no-tag-changed,['removeAsset']
3c888d59414ea7ca03bcecdf130aa553d3d106ad,Bruno Dilly,[('New' | 'Depends')],no-tag-changed,no-tag-changed
b99c0de75aa595e42cca3e7b7ab049da51e6ed22,Leandro Dorileo,[('Added' | 'Depends')],[('Remove' | 'ifdef') | ('Remove' | 'build') | ('Added' | 'ifdef') | ('Added' | 'build')],['changeAsset']
0fe43c4a7dd3816480055be005263b14f863a8b5,Ricardo de Almeida Gonzaga,[('Added' | 'Default') | ('Added' | 'Feature') | ('New' | 'Depends')],[('Added' | 'Mapping') | ('Added' | 'build')],['changeAsset' | 'addAsset']
40a46b0134686c36141a22c2a4f8f56832a88fe3,Iván Briano,[('New' | 'Select')],[('Added' | 'Mapping') | ('Added' | 'build')],['changeAsset' | 'addAsset']
5e11d54b6c02d25ceeeb621fb2a0151f51a079d9,Gustavo Lima Chaves,[('Added' | 'Select')],[('Added' | 'Mapping') | ('Added' | 'build')],['addAsset']
da9e39a186a2d8eec896da6fff7123ef456fdaf4,Gustavo Lima Chaves,[('Added' | 'Select')],[('Added' | 'Mapping') | ('Added' | 'build')],['addAsset']
b5e2f70b12d7bb8a9f6227bedf8528f31c4a23d7,Gustavo Lima Chaves,[('Added' | 'Select')],[('Added' | 'Mapping') | ('Added' | 'build')],['addAsset']
81fcf36c14f614341dde9839d5da0aeddb7fa236,Gustavo Lima Chaves,[('Modify' | 'Select')],[('Added' | 'Mapping') | ('Added' | 'build')],['changeAsset' | 'addAsset']
22b5d3c155b27e57b1c4464ba31f046744127bc8,Ederson de Souza,[('Added' | 'Select')],no-tag-changed,no-tag-changed
3fa3595bea88eb69ba99b863a5e07443089b764a,Gustavo Lima Chaves,no-tag-changed,no-tag-changed,['changeAsset' | 'addAsset']
6035b25f5e7cfc815bc37a3fa61581dd2abf8a65,Bruno Dilly,no-tag-changed,[('Added' | 'ifdef') | ('Added' | 'build')],['changeAsset']
d368dd74d3f206e9a321f3681752a3ff960fb8ee,Flavio Ceolin,[('Added' | 'Depends')],no-tag-changed,no-tag-changed
3afafeba9598790adcdc39fd888446c84d3600c0,Bruno Dilly,[('Added' | 'Default')],no-tag-changed,no-tag-changed
6dca09f5337af4ac45aba08b0a8a0cae2a4e3aef,Gabriel Schulhof,no-tag-changed,[('Remove' | 'build') | ('Modify' | 'build')],no-tag-changed
01fa8dd6a93083a17e95f1c7c193b1178e9f679b,Guilherme Iscaro de Godoy,[('Added' | 'Depends')],no-tag-changed,['changeAsset']
54a74a79d9b41c0fbbaa48cd5265e1865434db44,Iván Briano,[('Added' | 'Depends') | ('Added' | 'Feature') | ('Added' | 'Select')],no-tag-changed,['changeAsset']
df24bf10feb40ebf9b3549dd4201d9300bea6458,Bruno Dilly,no-tag-changed,[('Modify' | 'Mapping')],['changeAsset']
2b1d9be1d27c9144df5009715f8c4b0f406f7455,Bruno Dilly,no-tag-changed,no-tag-changed,['changeAsset']
9eec928982690d8824942806f0714426cc93619e,Gabriel Schulhof,no-tag-changed,[('Modify' | 'build') | ('Added' | 'ifdef') | ('Added' | 'build')],['addAsset' | 'changeAsset']
1b0274112796b063ab22a85c400556aca6229fab,Gabriel Schulhof,no-tag-changed,no-tag-changed,['changeAsset' | 'addAsset']
9dd1fd5a27a82b28775690c09e498d1cbd1ddc5d,guchaojie,no-tag-changed,[('Added' | 'Mapping')],['addAsset' | 'changeAsset']
c2053e4f5653702de79d298999e00cbcd5d7bea8,Bruno Dilly,no-tag-changed,[('Added' | 'build')],['changeAsset']
c2188d70282ec472455b1ca142e329cebd35bc9a,Iván Briano,no-tag-changed,[('Modify' | 'build') | ('Added' | 'build')],no-tag-changed
1f8fd66c2a34a1c7da6ccad27caa6823748a3609,Iván Briano,no-tag-changed,[('Added' | 'build')],['changeAsset' | 'addAsset']
31ee45d1cf57998ddad93eea88a1f60e5f644519,Gustavo Sverzut Barbieri,no-tag-changed,[('Added' | 'build')],['changeAsset']
ebf405b1a2bf97c45ea6b14af43fb157eb5f92e4,Gabriel Schulhof,no-tag-changed,[('Modify' | 'build')],['changeAsset']
